cnpj,identificador_matriz_filial,razao_social,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,codigo_pais,nome_pais,natureza_juridica,data_inicio_atividade,cnae,descricao_tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,codigo_municipio,municipio_import,ddd1,ddd2,ddd_fax,email,qualificacao_do_responsavel,capital_social,porte,opcao_pelo_simples,data_opcao_pelo_simples,data_exclusao_do_simples,opcao_pelo_mei,situacao_especial,data_situacao_especial,telefone_completo_1,telefone_completo_2,endereco,municipio,tel_maps,site,whatsapp,instagram,facebook,email_site,score,status,socios,tel_opencnpj,email_opencnpj,site_google,atualizado_em
15015320000192,1,SEBASTIAO REINALDO DA SILVA 36504276803,,2,2012-02-08,0,,,,2135,2012-02-08,9602501,AVENIDA,JAIME PINTO MACHADO,1720,,RESIDENCIAL SAO FRANCISCO,12227852,SP,7099,SAO JOSE DOS CAMPOS,12  88318926,,,nascimentoa20@yahoo.co.br,50,1.00,01,1,2012-02-08,,1,,,,,"JAIME PINTO MACHADO, 1720 — RESIDENCIAL SAO FRANCISCO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15015565000110,1,S GUILHERME RESTAURANTE E ESTACIONAMENTO,,2,2011-10-04,0,,,,2135,2011-10-04,5611201,PRACA,CANDIDA MARIA CESAR SAWAYA GIANA,44,,JARDIM APOLO I,12243003,SP,7099,SAO JOSE DOS CAMPOS,12  81172553,,12  39310778,suportcont@uol.com.br,50,50000.00,01,0,2011-10-04,2019-12-31,0,,,,,"CANDIDA MARIA CESAR SAWAYA GIANA, 44 — JARDIM APOLO I",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15016700000141,1,ROSEMEIRE FRANCISCO ALVES 29287376859,,2,2012-02-08,0,,,,2135,2012-02-08,3314710,RUA,CAPITAO ALIPIO NEVES BARBOSA,332,CASA 1,JARDIM PORTUGAL,12232230,SP,7099,SAO JOSE DOS CAMPOS,12  33076013,,,wagpersant@hotmail.com,50,1.00,01,0,2018-01-01,2018-12-31,0,,,,,"CAPITAO ALIPIO NEVES BARBOSA, 332 — JARDIM PORTUGAL",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15016894000185,1,ECO10 ASSESSORIA E ENGENHARIA AMBIENTAL LTDA,ECO10 ASSESSORIA E ENGENHARIA AMBIENTAL,2,2012-02-03,0,,,,2062,2012-02-03,7490199,RUA,REPUBLICA DO IRAQUE,40,CONJ  COMERCIAL 901,JARDIM OSWALDO CRUZ,12216540,SP,7099,SAO JOSE DOS CAMPOS,12  32093326,,12  39310940,PROJETOS@CONSULTORIAECO10.COM.BR,49,100000.00,01,0,,,0,,,,,"REPUBLICA DO IRAQUE, 40 — JARDIM OSWALDO CRUZ",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15017025000175,1,HELIO DE OLIVEIRA 07211865806,,2,2012-02-08,0,,,,2135,2012-02-08,8130300,RUA,MARIO VALERIO CAMARGO,121,,FLORADAS DE SAO JOSE,12230089,SP,7099,SAO JOSE DOS CAMPOS,12  30277963,,,heliooliveira.jr@hotmail.com,50,1.00,01,1,2012-02-08,,1,,,,,"MARIO VALERIO CAMARGO, 121 — FLORADAS DE SAO JOSE",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15017060000194,1,COUTINHO BOLSAS E ACESSORIOS LTDA,,2,2012-02-02,0,,,,2062,2012-02-02,4782202,RUA,PEDRO MARTINS RIBEIRO,24,SALA: 8;,BOSQUE DOS EUCALIPTOS,12233410,SP,7099,SAO JOSE DOS CAMPOS,12  39236460,,,CAMILA_BRITOCONTABIL@HOTMAIL.COM,49,10000.00,01,1,2012-02-02,,0,,,,,"PEDRO MARTINS RIBEIRO, 24 — BOSQUE DOS EUCALIPTOS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15017210000160,1,RE GESSO LTDA,RE GESSO,2,2012-01-23,0,,,,2062,2012-01-23,4330403,RUA,ANTONIO BOARINI,244,CASA  2,TORRAO DE OURO,12229130,SP,7099,SAO JOSE DOS CAMPOS,12  39412366,12  39423003,12  39412366,processos@sertecconatbil.com.br,49,10000.00,01,1,2020-01-01,,0,,,,,"ANTONIO BOARINI, 244 — TORRAO DE OURO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15017579000172,1,LIMA & COUTO IDIOMAS LTDA,BETHEONE - ENGLISH COACHING,2,2012-01-30,0,,,,2240,2012-01-30,8593700,AVENIDA,GEORGE EASTMAN,651,APT   14                  BLOCO 17,PARQUE INDUSTRIAL,12237640,SP,7099,SAO JOSE DOS CAMPOS,12  39392838,,,ednazordancontabil@gmail.com,49,2000.00,01,1,2012-01-30,,0,,,,,"GEORGE EASTMAN, 651 — PARQUE INDUSTRIAL",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15017851000114,1,M.C.F. GUIMARAES MATERIAL RECICLAVEL,,2,2012-01-23,0,,,,2135,2012-01-23,4687703,RUA,APARECIDA DA SILVA ALVES,21,,JARDIM CRUZEIRO DO SUL,12234808,SP,7099,SAO JOSE DOS CAMPOS,12  39310940,,12  39310940,aucon@uol.con.br,50,20000.00,01,1,2012-01-23,,0,,,,,"APARECIDA DA SILVA ALVES, 21 — JARDIM CRUZEIRO DO SUL",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15018066000186,1,MARCOS PAULO DO AMOR DIVINO 18580028850,,2,2012-02-08,0,,,,2135,2012-02-08,4520002,AVENIDA,DOS ASTRONAUTAS,989,,JARDIM DA GRANJA,12227010,SP,7099,SAO JOSE DOS CAMPOS,12  30270466,,,,50,1.00,01,1,2012-02-08,,1,,,,,"DOS ASTRONAUTAS, 989 — JARDIM DA GRANJA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15018629000136,1,VIEIRA & GOMES DESPACHANTE EIRELI,,2,2011-09-05,0,,,,2313,2011-09-05,8299799,RUA,ANTONIO SAES,290,,CENTRO,12210040,SP,7099,SAO JOSE DOS CAMPOS,12  39211123,,,imvcontabilidade@terra.com.br,65,100000.00,01,1,2013-01-01,,0,,,,,"ANTONIO SAES, 290 — CENTRO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15018684000126,1,SSA SOLUCOES EM SISTEMAS AUTOMOTIVOS EIRELI,,2,2011-10-13,0,,,,2305,2011-10-13,2945000,AVENIDA,DUSMENIL SANTOS FERNANDES,1105,SALA  5,CONJUNTO RESIDENCIAL GALO BRANCO,12247470,SP,7099,SAO JOSE DOS CAMPOS,12  39056668,,19  38244000,LILIAN.CAROLINA@SSA-AUTOMOTIVA.COM.BR,65,88000.00,01,0,2016-01-01,2016-12-31,0,,,,,"DUSMENIL SANTOS FERNANDES, 1105 — CONJUNTO RESIDENCIAL GALO BRANCO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15019501000197,1,RUTE ROCHA LIMA REIS E OUTRO,,2,2012-02-08,0,,,,4120,2012-02-08,210101,ESTRADA,DO GUIRRA - TRAVESSA NOVE,S/N,SITIO ROCHA,MONTES CLAROS,12214511,SP,7099,SAO JOSE DOS CAMPOS,12  39294976,12  97331514,,,59,0.00,05,0,,,0,,,,,"DO GUIRRA - TRAVESSA NOVE, S/N — MONTES CLAROS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15020166000147,1,JOVITA DE ALMEIDA MACHADO DIONIZIO,CASA DE FERRAGENS ALTOS DA VILA PAIVA,2,2012-01-30,0,,,,2135,2012-01-30,4744001,AVENIDA,RIO BUQUIRA,468,,ALTOS DA VILA PAIVA,12213072,SP,7099,SAO JOSE DOS CAMPOS,12  34311669,,,santana.contabilidadesjc@gmail.com,50,15000.00,01,1,2012-01-30,,0,,,,,"RIO BUQUIRA, 468 — ALTOS DA VILA PAIVA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15020773000107,1,MURILO DE SOUSA PEREIRA,RSP TECNOLOGIA,2,2012-02-08,0,,,,2135,2012-02-08,6209100,AVENIDA,ARNALDO DOS SANTOS CERDEIRA,150,,JARDIM ORIENTE,12236380,SP,7099,SAO JOSE DOS CAMPOS,12  91644616,12  81317900,,ATUSCONTABILIDADE@GMAIL.COM,50,2000.00,01,1,2012-02-08,,0,,,,,"ARNALDO DOS SANTOS CERDEIRA, 150 — JARDIM ORIENTE",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15022267000157,1,REINALDO MOTTA 02416135902,,2,2012-02-09,0,,,,2135,2012-02-09,8211300,AVENIDA,JORGE ZARUR,471,APT 706,VILA EMA,12243081,SP,7099,SAO JOSE DOS CAMPOS,12  39237117,,,motta@csemil.com.br,50,1.00,01,1,2012-02-09,,1,,,,,"JORGE ZARUR, 471 — VILA EMA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15022897000121,1,ANA LUCIA DA SILVA LANDIM 06458054831,ALIANCARIA JP,2,2012-02-09,0,,,,2135,2012-02-09,4783101,RUA,DOS PIQUIROES,40,SALA 312,PARQUE RESIDENCIAL AQUARIUS,12246020,SP,7099,SAO JOSE DOS CAMPOS,12  30186592,,,,50,10000.00,01,1,2012-02-09,,1,,,,,"DOS PIQUIROES, 40 — PARQUE RESIDENCIAL AQUARIUS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15022941000101,1,SANDRA REGINA NOGUEIRA 06387568471,,2,2012-02-09,0,,,,2135,2012-02-09,5620102,RUA,DURVALINA SILVA AGUIAR,422,,JARDIM SANTA INES I,12248210,SP,7099,SAO JOSE DOS CAMPOS,12  39223467,,,sandra.regina@hotmail.com,50,1.00,01,1,2012-02-09,,1,,,,,"DURVALINA SILVA AGUIAR, 422 — JARDIM SANTA INES I",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15023341000150,1,RODOLFO APARECIDO DE LIMA 09845732836,,2,2012-02-09,0,,,,2135,2012-02-09,4783101,RUA,CHICO BUQUIRA,236,,CONJUNTO RESIDENCIAL GALO BRANCO,12247550,SP,7099,SAO JOSE DOS CAMPOS,12  39050923,,,rodolfoenxovais2011@gmail.com,50,1.00,01,1,2012-02-09,,1,,,,,"CHICO BUQUIRA, 236 — CONJUNTO RESIDENCIAL GALO BRANCO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15025197000190,1,MATEUS AUGUSTO MAIA SANTOS ROSA 42295226813,AL&M PRODUCOES ARTISTICAS,2,2012-02-09,0,,,,2135,2012-02-09,9001902,RUA,BENEDITO ALEXANDRE TRINDADE,141,,JARDIM PORTUGAL,12232250,SP,7099,SAO JOSE DOS CAMPOS,12  39216229,,,,50,10000.00,01,1,2012-02-09,,1,,,,,"BENEDITO ALEXANDRE TRINDADE, 141 — JARDIM PORTUGAL",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15025332000106,1,REDPAR CONSTRUTORA E INCORPORADORA EIRELI,REDPAR CONSTRUTORA,2,2012-01-05,0,,,,2305,2012-01-05,4110700,RUA,ARMANDO DE OLIVEIRA COBRA,50,SALA  1706,PARQUE RESIDENCIAL AQUARIUS,12246002,SP,7099,SAO JOSE DOS CAMPOS,12  32079003,,11  21039460,ALEXANDRE.PEIXOTO@REDPAR.COM.BR,65,100000.00,05,0,,,0,,,,,"ARMANDO DE OLIVEIRA COBRA, 50 — PARQUE RESIDENCIAL AQUARIUS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15025355000102,1,COSTA & SILVA INFORMATICA LTDA,,2,2012-01-11,0,,,,2240,2012-01-11,6209100,RUA,SERGIPE,161,CASA  01,VILA SAO PEDRO,12216410,SP,7099,SAO JOSE DOS CAMPOS,12  39424080,12  39429008,12  39414291,contato@caoll.com.br,49,1000.00,05,1,2012-01-11,,0,,,,,"SERGIPE, 161 — VILA SAO PEDRO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15025445000101,1,FABIO ALBERTO DE OLIVEIRA 31278529837,,2,2012-02-09,0,,,,2135,2012-02-09,4754701,AVENIDA,BARBACENA,1162,FUNDOS,JARDIM ISMENIA,12221000,SP,7099,SAO JOSE DOS CAMPOS,12  32060102,,,,50,1.00,01,1,2012-02-09,,1,,,,,"BARBACENA, 1162 — JARDIM ISMENIA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15026117000111,1,FERNANDO FONSECA RAMOS 32502069890,,2,2012-02-09,0,,,,2135,2012-02-09,4541206,AVENIDA,PICO DAS AGULHAS NEGRAS,350,,JARDIM ALTOS DE SANTANA,12214000,SP,7099,SAO JOSE DOS CAMPOS,12  39423089,,,ramosmotos_pneus@hotmail.com,50,1.00,01,1,2012-02-09,,1,,,,,"PICO DAS AGULHAS NEGRAS, 350 — JARDIM ALTOS DE SANTANA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15026337000145,1,MIL IMOVEIS ADMINISTRACAO DE BENS IMOBILIARIOS LTDA,,2,2011-11-09,0,,,,2062,2011-11-09,6821801,RUA,NELSON CESAR DE OLIVEIRA,621,SALA  01,JARDIM DAS INDUSTRIAS,12240220,SP,7099,SAO JOSE DOS CAMPOS,12  39241366,,,contratos_invest@yahoo.com.br,49,100000.00,05,0,,,0,,,,,"NELSON CESAR DE OLIVEIRA, 621 — JARDIM DAS INDUSTRIAS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15026402000132,1,F A THEOPHILO GAMES,REGAMES,2,2012-01-27,0,,,,2135,2012-01-27,4763601,AVENIDA,ENGENHEIRO FRANCISCO JOSE LONGO,415,SALA  03,JARDIM SAO DIMAS,12245001,SP,7099,SAO JOSE DOS CAMPOS,12  32066113,,,contato@migottoprocessos.com.br,50,5000.00,01,1,2012-01-27,,0,,,,,"ENGENHEIRO FRANCISCO JOSE LONGO, 415 — JARDIM SAO DIMAS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15026475000124,1,C.I.A.L. - SJCAMPOS LANCAMENTOS IMOBILIARIOS LTDA,,2,2012-01-04,0,,,,2062,2012-01-04,6821801,AVENIDA,CASSIANO RICARDO,601,APT   61 E 63,PARQUE RESIDENCIAL AQUARIUS,12246870,SP,7099,SAO JOSE DOS CAMPOS,11  41957100,,,CIALSJCAMPOS@TERRA.COM.BR,49,30000.00,05,0,,,0,,,,,"CASSIANO RICARDO, 601 — PARQUE RESIDENCIAL AQUARIUS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15027427000150,1,ANA RUBIA LOPES DE OLIVEIRA 42160773824,,2,2012-02-09,0,,,,2135,2012-02-09,1099605,RUA,PICO DO JARAGUA,100,,JARDIM ALTOS DE SANTANA,12214140,SP,7099,SAO JOSE DOS CAMPOS,12  97881068,,,,50,1.00,01,1,2012-02-09,,1,,,,,"PICO DO JARAGUA, 100 — JARDIM ALTOS DE SANTANA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15027799000187,1,RODRIGO DA S CARDOSO,,2,2012-02-07,0,,,,2135,2012-02-07,4761003,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,6701,SALA  4,VILA TATETUBA,12220000,SP,7099,SAO JOSE DOS CAMPOS,12  32073449,,,luciapereirapereira@yahoo.com.br,50,15000.00,01,1,2012-02-07,,0,,,,,"PRESIDENTE JUSCELINO KUBITSCHEK, 6701 — VILA TATETUBA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15028738000134,1,THAILLANE DA SILVA OLIVEIRA 12969754797,,2,2012-02-09,0,,,,2135,2012-02-09,5620104,RUA,CHARLES DIAMOND,110,APT 187;BLOCO 4,JARDIM COPACABANA,12221150,SP,7099,SAO JOSE DOS CAMPOS,24  99256425,,,thaillane_s2@hotmail.com,50,1.00,01,1,2012-02-09,,1,,,,,"CHARLES DIAMOND, 110 — JARDIM COPACABANA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15031488000191,1,LUIZ R. S. P. NETO MAQUINAS,,2,2012-02-10,0,,,,2135,2012-02-10,4757100,RUA,RUBIAO JUNIOR,424,SLJ   426,CENTRO,12210180,SP,7099,SAO JOSE DOS CAMPOS,12  33024876,12  33024979,,RUBIMAQUINAS@HOTMAIL.COM,50,50000.00,01,1,2020-01-01,,0,,,,,"RUBIAO JUNIOR, 424 — CENTRO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15032520000153,1,VALMIR MACHADO 74608134949,,2,2012-02-10,0,,,,2135,2012-02-10,5611203,RUA,FAUZE DIMAS LUMUMBA GONCALVES,450,LOJA 2,JARDIM SANTA INES I,12248460,SP,7099,SAO JOSE DOS CAMPOS,12  39027878,,,,50,1.00,01,1,2012-02-10,,1,,,,,"FAUZE DIMAS LUMUMBA GONCALVES, 450 — JARDIM SANTA INES I",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15032692000127,1,MARLENE APARECIDA DOS REIS BARRA 10052027880,,2,2012-02-10,0,,,,2135,2012-02-10,9602501,RUA,DOS TREVOS,18,,JARDIM MOTORAMA,12224050,SP,7099,SAO JOSE DOS CAMPOS,12  39027211,,,,50,1.00,01,1,2012-02-10,,1,,,,,"DOS TREVOS, 18 — JARDIM MOTORAMA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15033063000111,1,ATHENAS CONTABILIDADE LTDA,ATHENAS CONTABILIDADE,2,2012-02-07,0,,,,2062,2012-02-07,6920601,RUA,BRIGADEIRO OSVALDO NASCIMENTO LEAL,390,SLJ,JARDIM SAO DIMAS,12245200,SP,7099,SAO JOSE DOS CAMPOS,12  39113427,,,JORGE.ATHENASCONTABIL@GMAIL.COM,49,100000.00,01,1,2014-01-01,,0,,,,,"BRIGADEIRO OSVALDO NASCIMENTO LEAL, 390 — JARDIM SAO DIMAS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15033142000122,1,BANI CANDIDA DE LIMA 03784395880,,2,2012-02-10,0,,,,2135,2012-02-10,5611203,AVENIDA,DOM PEDRO I,375,,JARDIM COLONIAL,12234010,SP,7099,SAO JOSE DOS CAMPOS,12  88701286,,,piu1704@hotmail.com,50,1.00,01,1,2012-02-10,,1,,,,,"DOM PEDRO I, 375 — JARDIM COLONIAL",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15033609000134,1,ROMAO ESCAPAMENTOS LTDA,ROMAO ESCAPAMENTOS,2,2011-10-21,0,,,,2062,2011-10-21,4530703,RUA,BACABAL,1300,,PARQUE INDUSTRIAL,12235680,SP,7099,SAO JOSE DOS CAMPOS,12  39317586,,,CONTATO@ROMAOESCAPAMENTOS.COM.BR,49,40000.00,01,1,2011-10-21,,0,,,,,"BACABAL, 1300 — PARQUE INDUSTRIAL",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15034204000110,1,MARCELO JOSE DO NASCIMENTO BUFFET,BUFFET BIRUTA,2,2012-02-10,0,,,,2135,2012-02-10,5620102,TRAVESSA,PROFESSOR JOAQUIM ANDRADE MEIRELES,50,,VILA ADYANA,12243720,SP,7099,SAO JOSE DOS CAMPOS,99  99999999,,,BUFFETMARCELONASCIMENTO@HOTMAIL.COM,50,1.00,01,1,2012-02-10,,0,,,,,"PROFESSOR JOAQUIM ANDRADE MEIRELES, 50 — VILA ADYANA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15034217000190,1,MITSUEDA & FERNANDES CONTABILIDADE LTDA,MITFER ORGANIZACAO CONTABIL,2,2012-01-27,0,,,,2062,2012-01-27,6920601,AVENIDA,BARBACENA,1155,ANDAR 1                   SALA  7,JARDIM ISMENIA,12221000,SP,7099,SAO JOSE DOS CAMPOS,12  39061262,,,CONTATO@MITFER.COM.BR,49,20000.00,01,1,2012-01-27,,0,,,,,"BARBACENA, 1155 — JARDIM ISMENIA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15035716000100,1,ROSELI RODRIGUES DE LAFOENTE 05357082898,,2,2012-02-11,0,,,,2135,2012-02-11,1412602,RUA,JOSE COBRA,302,BLOCO D;CONJ 14,CONJUNTO RESIDENCIAL TRINTA E UM DE MARCO,12237000,SP,7099,SAO JOSE DOS CAMPOS,12  39031589,,,rodrigodavidmoreno@ig.com.br,50,1.00,01,1,2012-02-11,,1,,,,,"JOSE COBRA, 302 — CONJUNTO RESIDENCIAL TRINTA E UM DE MARCO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15036722000173,1,ATELIE CEU DE BRIGADEIRO LTDA,,2,2012-02-12,0,,,,2062,2012-02-12,5611203,AVENIDA,ANDROMEDA,227,LOJA 258,JARDIM SATELITE,12230000,SP,7099,SAO JOSE DOS CAMPOS,12  81584063,,,contato@atelieceudebrigadeiro.com.br,49,100000.00,01,1,2020-01-01,,0,,,,,"ANDROMEDA, 227 — JARDIM SATELITE",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15037945000155,1,ANTONIO MARQUES DA SILVA FILHO,,2,2012-02-13,0,,,,4120,2012-02-13,151201,ESTRADA,DAAS SERIEMAS,2194,SITIO BOM JESUS,SANTA BARBARA,12220000,SP,7099,SAO JOSE DOS CAMPOS,12  97978664,,,,59,0.00,05,0,,,0,,,,,"DAAS SERIEMAS, 2194 — SANTA BARBARA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15038454000129,1,EDMILSON PEREIRA FLORINDO,,2,2012-02-08,0,,,,2135,2012-02-08,4712100,6A TRAVESSA,CHICO LUIZ,56,BANCA 17,CENTRO,12210210,SP,7099,SAO JOSE DOS CAMPOS,12  39228012,,,MERCEARIAFLORINDO@GMAIL.COM,50,10000.00,01,1,2012-02-08,,0,,,,,"CHICO LUIZ, 56 — CENTRO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15040240000197,1,THIAGO JOSE MARCONDES PEREIRA MIACCI 29122025820,,2,2012-02-13,0,,,,2135,2012-02-13,7420001,AVENIDA,DOUTOR JOAO BATISTA SOARES DE QUEIROZ JUNIOR,800,APT 13,JARDIM DAS INDUSTRIAS,12240000,SP,7099,SAO JOSE DOS CAMPOS,12  33035855,,,thiago@miacciphoto.com.br,50,1.00,01,1,2012-02-13,,1,,,,,"DOUTOR JOAO BATISTA SOARES DE QUEIROZ JUNIOR, 800 — JARDIM DAS INDUSTRIAS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15040569000158,1,TOLENTINO & CAMARGO IMOVEIS PROPRIOS LTDA,POUSADA CASA NOVA,2,2012-02-06,0,,,,2062,2012-02-06,6822600,ALAMEDA,MAYSA MATARAZZO,559,,CONDOMINIO RESIDENCIAL JAGUARY,12244899,SP,7099,SAO JOSE DOS CAMPOS,12  74034321,,12  39293361,ELISANGELA.TOLENTINO@PCNALOJAMENTOS.COM.BR,49,400000.00,01,1,2020-01-01,,0,,,,,"MAYSA MATARAZZO, 559 — CONDOMINIO RESIDENCIAL JAGUARY",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15040688000100,1,R. DA SILVA GARCIA SERVICOS DE TRANSPORTE,TRES IRMAOS TRANSPORTE,2,2012-02-01,0,,,,2135,2012-02-01,4930202,RUA,MARIA ASDENTE ROSIN,60,COND  RES JARDIN,JARDIM SATELITE,12231814,SP,7099,SAO JOSE DOS CAMPOS,12  97394061,,12  39424728,RIC1GARCIA31@GMAIL.COM,50,15000.00,01,1,2012-02-01,,0,,,,,"MARIA ASDENTE ROSIN, 60 — JARDIM SATELITE",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15041432000118,1,RONNIE ELIAS DOS SANTOS 26748728886,,2,2012-02-13,0,,,,2135,2012-02-13,8592999,RUA,RIO TURVO,52,,ALTOS DA VILA PAIVA,12213074,SP,7099,SAO JOSE DOS CAMPOS,12  97023380,,,ronniedancer@hotmail.com,50,1.00,01,1,2012-02-13,,1,,,,,"RIO TURVO, 52 — ALTOS DA VILA PAIVA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15041447000186,1,SILVA & MARTINS DE OLIVEIRA CORRETAGEM DE SEGUROS LTDA,PRAIA SEGURA,2,2012-01-30,0,,,,2062,2012-01-30,6622300,RUA,CORIFEU DE AZEVEDO MARQUES,1630,,JARDIM DAS INDUSTRIAS,12241040,SP,7099,SAO JOSE DOS CAMPOS,12  38962341,,,contato@praiasegura.com,49,10000.00,05,0,,,0,,,,,"CORIFEU DE AZEVEDO MARQUES, 1630 — JARDIM DAS INDUSTRIAS",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15043089000140,1,MARIA APARECIDA DE JESUS SANTOS 16275669888,,2,2012-02-13,0,,,,2135,2012-02-13,9602501,RUA,JOSE FRANCISCO PEREIRA SALES,334,,JARDIM VENEZA,12237090,SP,7099,SAO JOSE DOS CAMPOS,12  39371253,,,,50,1.00,01,1,2012-02-13,,1,,,,,"JOSE FRANCISCO PEREIRA SALES, 334 — JARDIM VENEZA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15043584000150,1,PARLE COMUNICACAO E MARKETING DE NEGOCIOS LTDA,POHSITIVO MARKETING,2,2012-02-07,0,,,,2062,2012-02-07,7311400,RUA,BERNA,271,SALA  01,JARDIM AUGUSTA,12216680,SP,7099,SAO JOSE DOS CAMPOS,12  33076258,,,leo.eduardo@pohsitivo.com.br,49,10000.00,01,1,2015-01-01,,0,,,,,"BERNA, 271 — JARDIM AUGUSTA",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
15043602000101,1,SPHINX SOLUCOES EM SOFTWARES LTDA,SPHINX SOLUCOES EM SOFTWARES,2,2012-02-08,0,,,,2062,2012-02-08,6202300,RUA,VINTE E UM DE ABRIL,740,APT   113,MONTE CASTELO,12215290,SP,7099,SAO JOSE DOS CAMPOS,12  39412807,,,padraocontabilidade2010@hotmail.com,49,10000.00,01,1,2016-01-01,,0,,,,,"VINTE E UM DE ABRIL, 740 — MONTE CASTELO",SAO JOSE DOS CAMPOS,,,,,,,,pendente,,,,,2026-04-15T16:02:21.245798
